Collision Id,Report Number,Report Version,Is Preliminary,NCIC Code,Crash Date Time,Crash Time Description,Beat,City Id,City Code,City Name,County Code,City Is Active,City Is Incorporated,Collision Type Code,Collision Type Description,Collision Type Other Desc,Day Of Week,DispatchNotified,HasPhotographs,HitRun,IsAttachmentsMailed,IsDeleted,IsHighwayRelated,IsTowAway,JudicialDistrict,MotorVehicleInvolvedWithCode,MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,NumberInjured,NumberKilled,Weather 1,Weather 2,Road Condition 1,Road Condition 2,Special Condition,LightingCode,LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,PedestrianActionCode,PedestrianActionDesc,PreparedDate,Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,PrimaryCollisionPartyNumber,PrimaryRoad,ReportingDistrict,ReportingDistrictCode,ReviewedDate,RoadwaySurfaceCode,SecondaryDirection,SecondaryDistance,SecondaryRoad,SecondaryUnitOfMeasure,SketchDesc,TrafficControlDeviceCode,CreatedDate,ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,IsAdditonalObjectStruck,NotificationDate,NotificationTimeDescription,HasDigitalMediaFiles,EvidenceNumber,IsLocationReferToNarrative,IsAOIOneSameAsLocation
2736413,210094253,2,False,3801,2/11/2021 9:29:00 AM,0929,3B13A,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Thursday,,,M,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,22950A,,1,HARRISON ST,SOUTH,,,A,,,COLUMBIA SQUARE,,,D,7/26/2024 11:48:33 AM,1/29/2025 9:58:00 AM,,,2,,,,,,,
2736405,210098089,2,False,3801,2/12/2021 5:15:00 PM,1715,3D15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MISSION ST,MISSI,,,,N,8,14TH ST,F,,A,7/26/2024 11:48:32 AM,1/29/2025 9:57:59 AM,,,2,,,,,,,
2735061,210067711,2,False,3801,1/30/2021 6:24:00 PM,1824,3H15D,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,ALEMANY BL,INGLE,,,A,,,NAGLEE AV,,,D,7/26/2024 11:46:26 AM,1/29/2025 9:56:36 AM,,,2,,,,,,,
2733884,210056300,2,False,3801,1/25/2021 3:47:00 PM,1547,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,WIND,CONSTRUCTION-REPAIR ZONE - CONSTRUCTION-REPAIR ZONE,REDUCED ROADWAY WIDTH - REDUCED ROADWAY WIDTH,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MISSION ST,MISSI,,,A,,,19TH ST,,,A,7/26/2024 11:44:38 AM,1/29/2025 9:55:26 AM,,,2,,,,,,,
2733872,210026143,2,False,3801,1/12/2021 4:26:00 PM,1626,H6,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,True,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,LELAND AV,INGLE,,,A,W,91,DESMOND ST,F,,D,7/26/2024 11:44:37 AM,1/29/2025 9:55:25 AM,,,2,,,,,,,
2733868,210013548,2,False,3801,1/7/2021 7:10:00 AM,0710,I3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,LOWER GREAT HWY,TARAV,,,A,,,TARAVAL ST,,,A,7/26/2024 11:44:37 AM,1/29/2025 9:55:25 AM,,,2,,,,,,,
2733866,210014568,2,False,3801,1/7/2021 2:36:00 PM,1436,3A46C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,POST ST,CENTR,,,A,,,LEAVENWORTH ST,,,A,7/26/2024 11:44:36 AM,1/29/2025 9:55:25 AM,,,2,,,,,,,
2733865,210016975,2,False,3801,1/8/2021 2:30:00 PM,1430,4K1F,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,6TH ST,SOUTH,,,A,N,54,MINNA ST,F,,A,7/26/2024 11:44:36 AM,1/29/2025 9:55:25 AM,,,2,,,,,,,
2733861,210030661,2,False,3801,1/14/2021 2:07:00 PM,1407,3E5C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,OCTAVIA ST,NORTH,,,A,S,2,UNION ST,F,,A,7/26/2024 11:44:36 AM,1/29/2025 9:55:24 AM,,,2,,,,,,,
2733738,210045905,2,False,3801,1/20/2021 8:07:00 PM,2007,3C2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,D,DARK-NO STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21650A,,1,HARBOR RD,BAYVI,,,A,,,INGALLS AV,,,D,7/26/2024 11:44:25 AM,1/29/2025 9:55:17 AM,,,2,,,,,,,
2733736,210051350,2,False,3801,1/23/2021 4:30:00 AM,0430,3J13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,D,,,,GOLDEN GATE AV,TENDE,,,A,,,LARKIN ST,,,A,7/26/2024 11:44:25 AM,1/29/2025 9:55:17 AM,,,2,,,,,,,
2733731,210058544,2,False,3801,1/26/2021 4:38:00 PM,1638,3H14D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,WIND,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,RIDGEWOOD AV,INGLE,,,B,,,HEARST AV,,,A,7/26/2024 11:44:25 AM,1/29/2025 9:55:17 AM,,,2,,,,,,,
2733729,210058895,2,False,3801,1/26/2021 7:24:00 PM,1924,4,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,2,0,CLOUDY,RAINING,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21956A,,1,SAN JOSE AV,INGLE,,,B,S,20,SAN JUAN AV,F,,D,7/26/2024 11:44:24 AM,1/29/2025 9:55:16 AM,,,2,,,,,,,
2733725,210024131,2,False,3801,1/11/2021 1:03:00 AM,0103,3A15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,POST ST,CENTR,,,A,,,SHANNON ST,,,D,7/26/2024 11:44:24 AM,1/29/2025 9:55:16 AM,,,2,,,,,,,
2733724,210022317,2,False,3801,1/11/2021 7:00:00 AM,0700,,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,C,CROSSING IN CROSS WALK - NOT AT INTERSECTION,,A,21950A,,1,12TH AV,RICHM,,,A,S,20,GEARY BL,F,,A,7/26/2024 11:44:24 AM,1/29/2025 9:55:16 AM,,,2,,,,,,,
2733720,210064416,2,False,3801,1/29/2021 12:14:00 PM,1214,1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,LAWTON ST,TARAV,,,B,,,10TH AV,,,A,7/26/2024 11:44:24 AM,1/29/2025 9:55:16 AM,,,2,,,,,,,
2733719,210064698,2,False,3801,1/29/2021 2:20:00 PM,1420,1,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,25TH AV,BAYVI,,,A,,,PENNSYLVANIA AV,,,D,7/26/2024 11:44:23 AM,1/29/2025 9:55:16 AM,,,2,,,,,,,
2733702,210012857,2,False,3801,1/6/2021 7:10:00 PM,1910,3D14D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Wednesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21955,,1,MISSION ST,MISSI,,,A,N,59,26TH ST,F,,A,7/26/2024 11:44:22 AM,1/29/2025 9:55:15 AM,,,2,,,,,,,
2733701,210009791,2,False,3801,1/5/2021 12:32:00 PM,1232,3D11C,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22108,,1,17TH ST,MISSI,,,A,,,DOLORES ST,,,D,7/26/2024 11:44:21 AM,1/29/2025 9:55:15 AM,,,2,,,,,,,
2733678,210067868,2,False,3801,1/30/2021 7:25:00 PM,1925,3D15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,MISSION ST,MISSI,,,A,,,16TH ST,,,A,7/26/2024 11:44:20 AM,1/29/2025 9:55:13 AM,,,2,,,,,,,
2733677,210039942,2,False,3801,1/18/2021 12:41:00 PM,1241,4B5A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,POTRERO AV,TRAFF,,,A,S,11,20TH ST,F,,A,7/26/2024 11:44:19 AM,1/29/2025 9:55:13 AM,,,2,,,,,,,
2733676,210051623,2,False,3801,1/23/2021 8:41:00 AM,0841,4B102,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,19TH AV,TRAFF,,,A,,,ORTEGA ST,,,A,7/26/2024 11:44:19 AM,1/29/2025 9:55:13 AM,,,2,,,,,,,
2733674,210063305,2,False,3801,1/28/2021 7:49:00 PM,1949,3D11D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,GUERRERO ST,MISSI,,,,S,10,17TH ST,F,,A,7/26/2024 11:44:19 AM,1/29/2025 9:55:13 AM,,,2,,,,,,,
2733643,210019198,2,False,3801,1/9/2021 2:38:00 PM,1438,H3,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,SILLIMAN ST,INGLE,,,A,,,MADISON ST,,,D,7/26/2024 11:44:16 AM,1/29/2025 9:55:11 AM,,,2,,,,,,,
2733639,210008135,2,False,3801,1/4/2021 10:05:00 PM,2205,3D16E,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,,,,C,DARK-STREET LIGHTS,,,,,,,,,,A,21950,,1,POTRERO,MISSI,,,A,,,POTRERO 915,,,,7/26/2024 11:44:15 AM,1/29/2025 9:55:11 AM,,,2,,,,,,,
2733637,210007814,2,False,3801,1/4/2021 6:09:00 PM,1809,1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453A,,1,GUERRERO ST,MISSI,,,A,,,DUBOCE AV,,,A,7/26/2024 11:44:15 AM,1/29/2025 9:55:11 AM,,,2,,,,,,,
2733632,210006270,2,False,3801,1/4/2021 7:30:00 AM,0730,3,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,WIND,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,B,DUSK-DAWN,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,STANYAN ST,PARK,,,B,S,5,FULTON ST,F,,D,7/26/2024 11:44:15 AM,1/29/2025 9:55:11 AM,,,2,,,,,,,
2733630,210002347,2,False,3801,1/2/2021 6:32:00 AM,0632,908,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLOUDY,RAINING,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950C,,1,MASON ST,TENDE,,,C,,,ELLIS ST,,,A,7/26/2024 11:44:15 AM,1/29/2025 9:55:11 AM,,,2,,,,,,,
2733627,210001242,2,False,3801,1/1/2021 2:33:00 PM,1433,3C13C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,HOLLISTER AV,BAYVI,,,A,,,HAWES ST,,,D,7/26/2024 11:44:14 AM,1/29/2025 9:55:10 AM,,,2,,,,,,,
2733625,210039776,2,False,3801,1/18/2021 9:00:00 AM,0900,3A11A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,D,,,,LEAVENWORTH ST,CENTR,,,A,,,ELLIS ST,,,A,7/26/2024 11:44:14 AM,1/29/2025 9:55:10 AM,,,2,,,,,,,
2733624,210039801,2,False,3801,1/18/2021 11:05:00 AM,1105,3116A,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,ALEMANY BL,TARAV,,,A,,,SICKLES AV,,,A,7/26/2024 11:44:14 AM,1/29/2025 9:55:10 AM,,,2,,,,,,,
2733601,210023393,2,False,3801,1/11/2021 3:10:00 PM,1510,,1227,3801,San Francisco,38,True,True,D,BROADSIDE,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,MONTEREY BL,TRAFF,,,A,,,FOERSTER ST,,,A,7/26/2024 11:44:12 AM,1/29/2025 9:55:09 AM,,,2,,,,,,,
2733599,210024404,2,False,3801,1/11/2021 11:07:00 PM,2307,3J13E,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,HYDE ST,TENDE,,,A,,,EDDY ST,,,A,7/26/2024 11:44:11 AM,1/29/2025 9:55:09 AM,,,2,,,,,,,
2733587,210066058,2,False,3801,1/30/2021 2:47:00 AM,0247,3C11E,1227,3801,San Francisco,38,True,True,A,HEAD-ON,,Saturday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,21954A,,1,NEWCOMB AV,BAYVI,,,A,,,3RD ST,,,A,7/26/2024 11:44:10 AM,1/29/2025 9:55:08 AM,,,2,,,,,,,
2733586,210066503,2,False,3801,1/29/2021 3:28:00 PM,1528,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Friday,,,F,,False,False,False,,,,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22350,,1,BRODERICK ST,NORTH,,,A,,,GREEN ST,,,A,7/26/2024 11:44:10 AM,1/29/2025 9:55:08 AM,,,2,,,,,,,
2733573,210056764,2,False,3801,1/25/2021 7:08:00 PM,1908,3D15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453A,,1,16TH ST,MISSI,,,A,W,7,MISSION ST,F,,A,7/26/2024 11:44:09 AM,1/29/2025 9:55:07 AM,,,2,,,,,,,
2733540,210068979,2,False,3801,1/31/2021 12:10:00 PM,1210,3E6C,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,CALIFORNIA ST,NORTH,,,A,,,POLK ST,,,A,7/26/2024 11:44:06 AM,1/29/2025 9:55:05 AM,,,2,,,,,,,
2733528,210026381,2,False,3801,1/12/2021 5:51:00 PM,1751,NORTH,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Tuesday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950C,,1,LAGUNA ST,NORTH,,,A,N,7,GOLDEN GATE AV,F,,A,7/26/2024 11:44:05 AM,1/29/2025 9:55:05 AM,,,2,,,,,,,
2733453,210036023,2,False,3801,1/16/2021 3:48:00 PM,1548,B2,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,HOWARD ST,SOUTH,,,A,,,5TH ST,,,A,7/26/2024 11:43:58 AM,1/29/2025 9:55:00 AM,,,2,,,,,,,
2733446,210050675,2,False,3801,1/21/2021 4:35:00 PM,1635,,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Thursday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,A,DAYLIGHT,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,22107,,1,DIVISADERO ST,BAYVI,,,A,S,50,BUSH ST,F,,D,7/26/2024 11:43:57 AM,1/29/2025 9:55:00 AM,,,2,,,,,,,
2733443,210054718,2,False,3801,1/24/2021 8:01:00 PM,2001,1,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Sunday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,RAINING,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,GUERRERO ST,MISSI,,,B,,,18TH ST,,,A,7/26/2024 11:43:57 AM,1/29/2025 9:54:59 AM,,,2,,,,,,,
2746620,210151198,2,False,3801,3/8/2021 6:55:00 PM,1855,3E13D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,True,False,,B,PEDESTRIAN,,0,0,,,CONSTRUCTION-REPAIR ZONE - CONSTRUCTION-REPAIR ZONE,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21453D,,1,VAN NESS AV,NORTH,,,A,,,ELLIS ST,,,A,7/26/2024 12:06:19 PM,1/29/2025 10:08:42 AM,,,2,,,,,,,
2745832,210100628,2,False,3801,2/13/2021 7:50:00 PM,1950,901,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Saturday,,,,,False,False,False,,B,PEDESTRIAN,,0,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,CLEMENT ST,RICHM,,,A,,,10TH AV,,,D,7/26/2024 12:04:52 PM,1/29/2025 10:07:56 AM,,,2,,,,,,,
2745457,210150673,2,False,3801,3/8/2021 3:10:00 PM,1510,3J15D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,F,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,,,,A,DAYLIGHT,,,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,,A,21950A,,1,OFARRELL ST,TENDE,,,A,,,LARKIN ST,,,A,7/26/2024 12:04:11 PM,1/29/2025 10:07:34 AM,,,2,,,,,,,
2745456,210136344,2,False,3801,3/1/2021 6:43:00 PM,1843,4,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,False,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,E,IN ROAD - INCLUDES SHOULDER,,A,21954A,,1,COLUMBUS AV,CENTR,,,A,S,143,GREEN ST,F,,D,7/26/2024 12:04:11 PM,1/29/2025 10:07:34 AM,,,2,,,,,,,
2745455,210136435,2,False,3801,3/1/2021 7:09:00 PM,1909,3B12D,1227,3801,San Francisco,38,True,True,G,VEHICLE/PEDESTRAIN,,Monday,,,,,False,False,True,,B,PEDESTRIAN,,1,0,CLEAR,,NO UNUSUAL CONDITIONS - NO UNUSUAL CONDITIONS,,,C,DARK-STREET LIGHTS,,,,,,,D,CROSSING - NOT IN CROSSWALK,,A,22350,,1,MISSION ST,SOUTH,,,A,W,41,5TH ST,F,,A,7/26/2024 12:04:11 PM,1/29/2025 10:07:34 AM,,,2,,,,,,,
2745452,210138334,2,False,3801,3/1/2021 7:00:00 PM,1900,3D13D,1227,3801,San Francisco,38,True,True,,,,Monday,,,,,False,False,False,,,,,1,0,,,,,,,,,,,,,,,,,A,21950A,,1,CESAR CHAVEZ ST,MISSI,,,,,,FOLSOM ST,,,,7/26/2024 12:04:11 PM,1/29/2025 10:07:34 AM,,,2,,,,,,,
2745447,210154346,2,False,3801,3/10/2021 11:45:00 AM,1145,2CAR,1227,3801,San Francisco,38,True,True,,,,Wednesday,,,F,,False,False,False,,,,,1,0,,,,,,,,,,,,,,,,,A,22106,,1,NORIEGA ST,TARAV,,,,,,32ND AV,,,,7/26/2024 12:04:10 PM,1/29/2025 10:07:34 AM,,,2,,,,,,,
